序号,name,industry,area,pe,outstanding,总股本,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,code,经营现金净流量对销售收入比例,rateofreturn,cf_nm,cf_liabilities,cashflowratio,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,营业收入,bips,经营现金净流量,每股经营现金净流量,净资产,市价,总市值,市经营现金,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,mktcap,nmc
1730,索通发展,矿物制品,山东,21.19,0.6,2.43,399067.38,226164.63,152067.84,102805.2,4.23,1.8,9.01,4.51,20170718,85660.93,3.52,0,0,28.2,15.39,27258,603612,0.0822,0.0468,0.5155,0.1056,12.7526,16.09,15.38,28.2029,349.3088,1.4511,2269.7846,9.4297,186576294.1,0.77 ,2189430000.00 ,40.64 ,9874329300.00 ,52.92 ,,,,,,,,,,,,
927,上海电力,火力发电,上海,38.61,21.4,24.1,5881748,864564.19,3332147.25,396693.84,1.65,0.17,4.79,1.63,20031029,359798,1.49,16.65,-55.32,15.71,2.66,131956,600021,0.1347,0.0314,2.4411,0.0432,9.3833,3.56,2.66,15.7093,365.5371,0.1708,13732.8372,6.4179,1849813171,0.77 ,11543900000.00 ,7.81 ,18816557000.00 ,10.17 ,,,,,,,,,,,,
465,西山煤电,煤炭开采,山西,15.83,31.51,31.51,5771195,1792082.25,2168136.75,93211.74,0.3,0.436,5.77,1.6,20000726,1115745.25,3.54,62.28,576.64,34.65,6.53,160775,983,0.1142,0.0416,1.5578,0.066,10.5981,7.55,6.53,34.6534,1373.5358,0.4358,21033.2499,6.6746,2401997139,0.76 ,18181270000.00 ,9.23 ,29090032000.00 ,12.11 ,,,,,,,,,,,,
1822,宏辉果蔬,农业综合,广东,34.08,0.53,1.33,79458.96,62585.56,12051.42,28924.35,2.17,0.388,5.75,3.07,20161124,32710.11,2.45,6.36,15.21,17.32,9.89,16259,603336,0.193,0.1271,1.9511,3.5755,441.5075,6.75,9.89,17.3241,51.7609,0.3881,523.2012,3.9235,100977831.6,0.76 ,764750000.00 ,17.65 ,2347782500.00 ,23.25 ,,,,,,,,,,,,
2438,新洋丰,农药化肥,湖北,15.24,11.69,13.05,849455.69,494901.41,247070.13,58934.56,0.45,0.455,4.28,2.16,19990408,336774.13,2.58,7.31,10.5,19.1,8.2,28030,902,0.1368,0.1165,1.6329,0.361,37.7651,10.61,8.19,19.1036,593.2461,0.4547,7235.7589,5.5466,989851817.5,0.76 ,5585400000.00 ,9.24 ,12064464000.00 ,12.19 ,,,,,,,,,,,,
752,新力金融,多元金融,安徽,105.63,4.84,4.84,633662.19,74291.46,507.65,20824.1,0.43,0.082,2.85,4.04,20001208,59055.15,1.22,144.28,-62.45,82.36,8.67,21179,600318,0.8034,0.0579,3.1054,0.0993,20.1644,2.86,8.67,82.3571,39.5892,0.0817,456.5242,0.9432,366771542.3,0.76 ,1379400000.00 ,11.51 ,5572776000.00 ,15.19 ,,,,,,,,,,,,
1263,数源科技,综合类,浙江,79,3.11,3.12,449869.56,379352.22,1989.45,47205.76,1.51,0.087,3.4,2.7,19990507,21377.93,0.68,49.28,20.19,11.83,1.81,33316,909,0.1569,0.0524,4.2317,0.0727,10.8541,2.56,1.81,11.8296,27.2206,0.0871,1503.5872,4.8137,235912831.7,0.76 ,1060800000.00 ,9.18 ,2864160000.00 ,12.14 ,,,,,,,,,,,,
375,水井坊,白酒,四川,67.86,4.89,4.89,247325.38,181354.06,42349.55,39950.6,0.82,0.498,3.05,14.8,19961206,24450.48,0.5,85.18,63.22,78.88,16.54,29572,600779,0.2511,0.1494,1.5182,0.3751,38.0335,16.35,16.54,78.883,243.362,0.4981,1471.333,3.0116,369451716.3,0.76 ,1491450000.00 ,45.14 ,22073460000.00 ,59.75 ,,,,,,,,,,,,
150,新天药业,中成药,贵州,33.87,0.17,0.69,91925.27,57405.9,21257.95,32972.4,4.79,1.04,8.98,4.51,20170519,18090.75,2.63,0,0,81.09,11.75,11616,2873,0.0991,0.0567,0.8434,0.1731,19.1606,9.98,11.75,81.0874,61.7518,0.8965,525.4887,7.629,52075930.17,0.75 ,619620000.00 ,40.50 ,2794486200.00 ,53.66 ,,,,,,,,,,,,
274,中钨高新,小金属,海南,41.29,2.46,6.29,729779.88,416697.75,218562.91,274118.03,4.36,0.199,4.94,2.22,19961205,-24324.51,-0.39,24.3,468.31,19.51,2.58,40277,657,0.0978,0.065,2.8217,0.131,16.5793,4.04,2.58,19.5094,125.3834,0.1994,4852.2753,7.7185,474552524.3,0.75 ,3107260000.00 ,10.97 ,6898117200.00 ,14.54 ,,,,,,,,,,,,
583,甘肃电投,水力发电,甘肃,20.08,9.71,9.71,1911635.75,171239.77,1520090.13,370437.81,3.81,0.244,5.68,1.15,19971014,75389.65,0.78,12.88,3409.25,45.91,16.88,59888,791,0.5216,0.0383,3.0579,0.0545,51.3391,4.29,16.87,45.9149,236.8655,0.2439,1403.4031,1.4451,732015057,0.75 ,5515280000.00 ,6.53 ,6342572000.00 ,8.66 ,,,,,,,,,,,,
1577,东风股份,广告包装,广东,15.03,11.12,11.12,546918.31,257281.84,123154.88,7085.11,0.06,0.465,3.34,2.79,20120216,210106.41,1.89,23.74,14.93,42.01,24.35,15532,601515,0.3944,0.1531,1.5884,0.5358,69.9802,13.91,24.34,42.0108,517.0819,0.465,2123.6497,1.9097,837567441.7,0.75 ,3714080000.00 ,9.32 ,10362283200.00 ,12.37 ,,,,,,,,,,,,
807,江苏国信,火力发电,江苏,15.21,5.37,32.53,4384478.5,593603.69,2381168,1310714,4.03,0.435,5.19,1.7,20110810,-346383.97,-1.06,15.27,19.44,13.35,10.22,29171,2608,0.177,0.0559,1.3216,0.1109,15.052,8.38,10.22,13.3494,1414.9259,0.4349,13840.5253,4.2545,2449772978,0.75 ,16883070000.00 ,8.82 ,28701219000.00 ,11.72 ,,,,,,,,,,,,
2790,云铝股份,铝,云南,36.01,22.53,26.07,3454807.5,983030.5,1790275,641775.19,2.46,0.162,3.71,2.1,19980408,28404.51,0.11,47.69,132.87,12.13,2.58,123336,807,0.1195,0.0567,3.8447,0.0819,11.3812,4.38,2.58,12.1345,423.5022,0.1624,16403.4324,6.2924,1960210172,0.75 ,9671970000.00 ,7.79 ,20311137000.00 ,10.36 ,,,,,,,,,,,,
2384,新天然气,供气供热,新疆,24.51,0.96,1.6,213073.42,144206.77,54217.78,117074.22,7.32,0.958,11.45,2.73,20160912,37921.87,2.37,9.96,28.14,30.56,24.33,23683,603393,0.1906,0.0564,0.7837,0.4023,51.6954,8.36,24.32,30.5609,153.269,0.9579,630.0666,3.9379,120090694,0.75 ,1832000000.00 ,31.26 ,5001360000.00 ,41.65 ,,,,,,,,,,,,
536,潍柴动力,汽车配件,山东,10.67,43.19,79.97,19353594,10442021,2661810.75,6414.74,0.01,0.576,4.15,1.97,20070430,2631119.5,3.29,76.29,198.79,21.69,4.13,170627,338,0.0538,0.031,1.013,0.0429,7.3945,12.04,4.12,21.6863,4603.1534,0.5755,111550.6777,13.9486,6001426460,0.75 ,33187550000.00 ,8.18 ,65379473500.00 ,10.89 ,,,,,,,,,,,,
2195,中粮生化,农业综合,安徽,44.78,9.64,9.64,576667.31,184099.02,221763.09,90302.13,0.94,0.223,1.85,7.23,19990712,-28492.85,-0.3,13.94,103.37,11.3,4.71,164372,930,0.1579,0.1254,3.2618,0.1886,23.5728,12.1,4.7,11.3019,215.4774,0.2234,4579.0106,4.7479,723025773.7,0.75 ,1783400000.00 ,13.38 ,12893982000.00 ,17.83 ,,,,,,,,,,,,
1129,快克股份,专用机械,江苏,34.61,0.41,1.22,78887.32,66036.17,8209.03,35998.67,2.96,0.78,5.7,6.24,20161108,17168.02,1.41,27.46,36.26,58.64,35.08,11125,603203,0.341,0.1156,0.9719,0.853,90.01,13.76,35.08,58.6361,93.8552,0.7847,267.5288,2.2368,91227320.8,0.75 ,695400000.00 ,35.57 ,4339296000.00 ,47.57 ,,,,,,,,,,,,
3268,云南城投,区域地产,云南,0,16.06,16.06,8186888,6165360.5,163833.56,138672.67,0.86,-0.234,2.58,1.82,19991202,88425.15,0.55,105.95,23.74,29.14,-5.88,59654,600239,0.1874,0.0146,,0.0162,2.4931,-8.09,-5.87,29.1361,-375.6941,-0.2339,6391.328,3.9804,1197734867,0.75 ,4143480000.00 ,4.70 ,7541133600.00 ,6.30 ,,,,,,,,,,,,
2519,恒林股份,家居用品,浙江,25.2,0.25,1,124673,74874.81,29997.81,1315.32,0.13,1.636,10.82,5.08,20171121,68554.25,6.86,0,0,27.36,11.47,26922,603661,0.0523,0.0598,0.4476,0.1839,20.0551,20.16,11.47,27.3579,163.5791,2.181,1425.5405,19.0072,74555768.15,0.75 ,1082000000.00 ,54.97 ,5496560000.00 ,73.72 ,,,,,,,,,,,,
104,上峰水泥,水泥,甘肃,15.58,8.14,8.14,624103.44,265314.13,227190.45,-97110.06,-1.19,0.56,2.32,5,19961218,180510.67,2.22,37.93,456.55,32.35,15.5,85657,672,0.2064,0.0972,1.3363,0.1439,15.9858,24.09,15.49,32.3464,455.5045,0.5598,2939.4284,3.6127,606698021.8,0.75 ,1888480000.00 ,11.60 ,9442400000.00 ,15.56 ,,,,,,,,,,,,
1539,广宇集团,全国地产,浙江,19.09,6.35,7.74,836184.69,772784.94,1786.75,83393.5,1.08,0.167,3.73,1.14,20070427,109705.97,1.42,-23.35,-19.53,13.78,5.03,49091,2133,0.2237,0.0685,3.8131,0.1124,15.1182,4.46,5.03,13.7823,128.9307,0.1665,2561.6824,3.309,573048352.9,0.74 ,2887020000.00 ,4.25 ,3291202800.00 ,5.74 ,,,,,,,,,,,,
1001,同济堂,医药商业,新疆,19.52,7.03,14.4,715733.38,488445,103391.68,258966.13,1.8,0.279,3.97,1.83,19970616,236318.55,1.64,23.1,62.39,15.02,5.79,44684,600090,0.1532,0.1487,2.3379,0.8512,94.5655,7.04,5.79,15.0152,402.0709,0.2792,6944.1711,4.8234,1063847013,0.74 ,5716800000.00 ,7.27 ,10461744000.00 ,9.83 ,,,,,,,,,,,,
143,英可瑞,电气设备,深圳,39.17,0.11,0.53,48435.67,46137.4,562.05,7440.43,1.4,1.214,7.2,8.8,20171101,17653.26,3.32,0,0,43.32,24.04,25221,300713,0.1404,0.0808,0.563,0.2196,21.9597,22.69,24.94,41.0316,69.4929,1.6351,278.626,6.5559,39119090.4,0.74 ,381600000.00 ,63.36 ,3358080000.00 ,85.84 ,,,,,,,,,,,,
653,卫星石化,化工原料,浙江,17.7,8.01,10.64,1074947.38,595736.06,317853.25,414281.53,3.89,0.81,6.53,2.36,20111228,148896.92,1.4,77.08,601.88,23.91,11.36,32000,2648,0.128,0.0729,1.135,0.207,20.9586,10.01,11.35,23.9099,695.5228,0.6538,6124.8519,5.758,783981043.2,0.74 ,6947920000.00 ,15.41 ,16397091200.00 ,20.92 ,,,,,,,,,,,,
165,蓝思科技,元器件,湖南,56.04,4.43,26.29,3134060,1093617.13,1565460.63,298870.28,1.14,0.34,5.61,4.53,20150318,823279,3.13,41.93,12.39,25,5.91,35003,300433,0.1281,0.0618,2.2032,0.1167,13.9577,6.08,5.9,24.9957,893.0177,0.3411,15116.5732,5.7742,1936433027,0.74 ,14748690000.00 ,25.41 ,66811565700.00 ,34.50 ,,,,,,,,,,,,
3431,华宏科技,专用机械,江苏,35.09,1.49,2.09,206112,99772.55,33986.82,107329.63,5.12,0.418,7.82,2.5,20111220,31800.71,1.52,30.94,78.72,21.44,9.39,13142,2645,0.1646,0.0745,1.7766,0.3736,39.1916,5.34,9.38,21.4361,87.5284,0.4179,932.6361,4.4528,153511902.1,0.73 ,1634380000.00 ,19.55 ,4085950000.00 ,26.62 ,,,,,,,,,,,,
1419,好莱客,家居用品,广东,30.08,0.89,3.2,232050.67,147585.56,50797.43,89704.03,2.8,0.74,6.04,4.63,20150217,69799.75,2.18,31.05,45.26,39.1,17.84,12252,603898,0.1872,0.101,1.0492,0.5882,58.9868,11.61,17.84,39.0984,223.2979,0.7019,1251.6217,3.9344,234303582.2,0.73 ,1932800000.00 ,27.97 ,8948864000.00 ,38.19 ,,,,,,,,,,,,
321,神火股份,煤炭开采,河南,12.03,19,19.01,5275798.5,1732863.25,1936069.25,194414.84,1.02,0.468,3.43,2.19,19990831,174437.31,0.92,19.34,7.61,26.23,6.27,110700,933,0.0982,0.0264,1.5929,0.0314,3.9253,13.63,6.27,26.226,888.5862,0.4675,14167.2113,7.4544,1391220150,0.73 ,6520430000.00 ,7.51 ,14279741700.00 ,10.26 ,,,,,,,,,,,,
2488,中青旅,旅游服务,北京,24.18,7.24,7.24,1183011.25,419096.19,362719.13,175302.44,2.42,0.692,7.63,2.93,19971203,291659.72,4.03,-0.31,14.25,26.1,6.5,43950,600138,0.0686,0.0447,0.717,0.1183,13.3057,9.07,6.49,26.1049,501.1955,0.6924,7711.3668,10.6534,528999762.5,0.73 ,5524120000.00 ,22.36 ,16185671600.00 ,30.60 ,,,,,,,,,,,,
1384,艾德生物,生物制药,福建,76.76,0.2,0.8,67973.31,53230.9,12764.17,39687.85,4.96,0.848,7.79,11.14,20170802,13857.11,1.73,0,0,92.28,27.97,14639,300685,0.2409,0.086,0.8611,1.0363,118.7584,10.88,27.96,92.2765,67.8645,0.8483,242.6388,3.0329,58451686.92,0.73 ,623200000.00 ,86.78 ,6942448000.00 ,118.77 ,,,,,,,,,,,,
1768,同花顺,软件服务,浙江,39.49,2.64,5.38,415478.13,368616.84,36987.07,35677.57,0.66,0.876,5.43,8.49,20091225,182284.31,3.39,-17.49,-34.78,89.03,47.76,43006,300033,0.3983,0.0945,0.8339,0.3185,32.1194,16.12,47.75,89.0307,471.0646,0.8762,986.3336,1.8346,392856672.9,0.73 ,2921340000.00 ,46.10 ,24802176600.00 ,63.13 ,,,,,,,,,,,,
1124,三江购物,超市连锁,浙江,51.54,4.02,4.11,275869.16,154117.11,100256.21,66753.46,1.63,0.231,3.93,4.04,20110302,42967.96,1.05,-9.61,23.83,23.41,3.31,43667,601116,0.1048,0.1088,3.1623,0.2624,26.3084,5.87,3.31,23.4131,94.9234,0.231,2863.6158,6.9715,300106935.8,0.73 ,1615230000.00 ,15.88 ,6525529200.00 ,21.74 ,,,,,,,,,,,,
794,钱江水利,水务,浙江,51.77,3.36,3.53,495800.06,111021.55,228187.97,116163.15,3.29,0.174,5.11,2.34,20001018,15323.47,0.43,22.01,133.74,40.92,8.47,35778,600283,0.3558,0.0519,0.9581,0.0924,20.6312,3.39,8.46,40.9224,61.2664,0.1735,723.4746,2.0495,257412262.7,0.73 ,1803830000.00 ,11.96 ,4220962200.00 ,16.40 ,,,,,,,,,,,,
281,我武生物,生物制药,浙江,38.1,1.41,1.62,80591.28,62531.88,11505.88,18170.96,1.12,0.919,4.73,9.88,20140121,36944.48,2.29,23.13,44.76,97,50.57,10273,300357,0.4023,0.1466,0.7955,2.7947,315.7224,19.44,50.57,96.9984,148.4885,0.9188,293.6224,1.8169,118124291.5,0.73 ,766260000.00 ,46.73 ,7570648800.00 ,64.09 ,,,,,,,,,,,,
2243,岭南控股,酒店餐饮,广东,34.96,2.7,6.7,463067.56,165608.84,57941.18,121565.47,1.81,0.211,3.76,2.61,19931118,41885.28,0.62,10.24,30.74,16.98,2.94,28652,524,0.1016,0.1054,3.2986,0.2346,32.4453,5.6,2.93,16.9836,141.1841,0.2106,4803.864,7.1677,488072582.4,0.73 ,2519200000.00 ,9.81 ,6575112000.00 ,13.47 ,,,,,,,,,,,,
421,露天煤业,煤炭开采,内蒙,10.5,16.34,16.34,1419173.38,521702.16,673068.31,125121.07,0.77,0.734,6.31,1.63,20070418,649448.38,3.97,45.93,141.36,42.02,22.18,54585,2128,0.2198,0.0838,0.9859,0.3112,34.6297,11.63,22.18,42.0151,1200.1137,0.7342,5410.0177,3.3101,1189121890,0.73 ,10310540000.00 ,10.29 ,16806180200.00 ,14.13 ,,,,,,,,,,,,
2547,天富能源,火力发电,新疆,17.83,9.06,11.51,2020744.75,463655.5,816578.69,256670.55,2.23,0.32,5.46,1.09,20020228,116785.26,1.01,8.32,5,31.99,9.99,58727,600509,0.2898,0.0412,2.9141,0.055,15.5955,5.81,9.99,31.9947,287.2245,0.3171,2874.956,3.1743,833162248.8,0.72 ,6284460000.00 ,5.95 ,6850061400.00 ,8.22 ,,,,,,,,,,,,
157,旗滨集团,玻璃,湖南,16.87,25.13,26.93,1295578.63,256674.52,804140.13,171494.67,0.64,0.32,2.49,2.77,20110812,237574.8,0.88,15.88,90.89,33.02,15.02,71389,601636,0.3535,0.1499,2.3572,0.3097,68.192,12.33,15.01,33.0213,824.9097,0.3072,5492.7004,2.0461,1941669591,0.72 ,6705570000.00 ,6.90 ,18574428900.00 ,9.57 ,,,,,,,,,,,,
1660,新经典,出版业,天津,35.57,0.33,1.35,168006.69,161971.3,582.82,92305.61,6.85,1.49,10.87,5.75,20170425,39869.48,2.96,0,0,43.78,25.57,6498,603096,0.1403,0.0579,0.5312,0.5373,53.7317,12.12,25.57,43.7791,177.4183,1.3175,693.7446,5.1518,97332367.38,0.72 ,1467450000.00 ,62.50 ,8437837500.00 ,86.69 ,,,,,,,,,,,,
756,三棵树,染料涂料,福建,53.01,0.33,1.02,197130.84,101257.24,38600.2,32144.93,3.15,0.9,10.27,6.07,20160603,55790.43,5.46,40.68,72.19,40.08,5.24,9867,603737,0.0428,0.0373,0.8158,0.0778,7.8619,8.76,5.24,40.0835,90.0583,0.9005,1717.4583,17.1745,73507215.24,0.72 ,1047540000.00 ,62.34 ,6358567800.00 ,86.50 ,,,,,,,,,,,,
694,奥瑞金,广告包装,北京,15.63,17.98,23.55,1502490.25,618810.06,454064.81,6308.46,0.03,0.277,2.42,2.39,20121011,303479.09,1.29,-1.61,-36.26,29.16,11.79,72106,2701,0.306,0.1127,2.6274,0.1851,33.8255,11.44,11.78,29.159,652.0623,0.2768,5532.9055,2.3492,1693069083,0.72 ,5699100000.00 ,5.78 ,13620849000.00 ,8.05 ,,,,,,,,,,,,
1273,隆基机械,汽车配件,山东,37.87,3.86,4.16,272601.06,148661.3,91348.06,108003.26,2.6,0.15,4.94,1.42,20100305,39732.8,0.95,21.89,9.05,16.86,4.41,33797,2363,0.2283,0.1095,5.3008,0.4006,40.2812,3.02,4.41,16.8623,57.688,0.1494,1307.6714,3.3888,298541380.6,0.72 ,2055040000.00 ,7.01 ,2918156800.00 ,9.77 ,,,,,,,,,,,,
3474,原尚股份,仓储物流,广东,40.75,0.22,0.88,71464.55,35604.9,20760.7,23223.07,2.63,0.57,6.25,3.74,20170918,21145.42,2.4,0,0,26.45,13.4,0,603813,0.2224,0.0882,1.6675,0.3891,47.6435,6.88,13.39,26.445,37.9499,0.4299,283.2332,3.2087,62991063.68,0.72 ,550000000.00 ,23.38 ,2057000000.00 ,32.66 ,,,,,,,,,,,,
1933,新日恒力,钢加工,宁夏,0,6.85,6.85,242249.16,95841.21,17494.68,33133.73,0.48,-0.001,1.18,14.03,19980529,-24749.89,-0.36,-54.38,99.04,16.83,-0.07,19153,600165,0.429,0.2024,84.7685,0.3461,37.0682,-0.09,-0.06,16.8265,-0.7853,-0.0011,1142.9327,1.6687,490318128.3,0.72 ,808300000.00 ,16.56 ,11340449000.00 ,23.13 ,,,,,,,,,,,,
3068,延江股份,纺织,福建,29.76,0.25,1,98673.81,75481.3,15887.67,45316.25,4.53,0.73,7.21,3.44,20170602,15319.26,1.53,0,0,33.34,11.36,12531,300658,0.1296,0.0722,1.1334,0.2714,28.0755,8.65,11.35,33.3394,62.4572,0.6245,550.0107,5.5001,71281386.72,0.71 ,721000000.00 ,24.80 ,2480240000.00 ,34.80 ,,,,,,,,,,,,
3069,延江股份,纺织,福建,29.76,0.25,1,98673.81,75481.3,15887.67,45316.25,4.53,0.73,7.21,3.44,20170602,15319.26,1.53,0,0,33.34,11.36,12531,300658,0.1296,0.0722,1.1334,0.2714,28.0755,8.65,11.35,33.3394,62.4572,0.6245,550.0107,5.5001,71281386.72,0.71 ,721000000.00 ,24.80 ,2480240000.00 ,34.80 ,,,,,,,,,,,,
2268,美丽生态,建筑施工,深圳,200.18,5.22,8.2,409047.72,300736.91,6456.08,149537.16,1.82,0.015,2.72,1.52,19951027,-9887.03,-0.12,-9.61,-42.2,29.67,1.98,54225,10,0.9116,0.1426,48.7568,0.3177,32.0831,0.56,1.98,29.6699,12.6864,0.0154,639.9988,0.7806,583422906.1,0.71 ,2230400000.00 ,4.13 ,3390208000.00 ,5.81 ,,,,,,,,,,,,
2651,博士眼镜,其他商业,深圳,34.46,0.21,0.86,52275.78,45491.73,4196.93,24991.1,2.91,0.48,5.11,3.95,20170315,8581.12,1,0,0,73.32,10.55,11419,300622,0.1708,0.1168,1.6189,0.726,79.1196,8.59,10.54,73.3223,37.7167,0.4395,357.5331,4.167,61066653.48,0.71 ,439460000.00 ,20.18 ,1735867000.00 ,28.43 ,,,,,,,,,,,,
3355,风语筑,文教休闲,上海,35.67,0.36,1.44,193517.22,163840.27,21432.76,34495.55,2.4,1.025,6.68,7.3,20171020,25636.81,1.78,0,0,29.47,12.19,37538,603466,0.0842,0.0527,0.6902,0.0839,8.655,20.47,12.19,29.4717,147.6632,1.3672,1210.9635,11.2126,101963126.7,0.71 ,961920000.00 ,48.76 ,7022016000.00 ,68.87 ,,,,,,,,,,,,
1167,岳阳林纸,造纸,湖南,29.75,10.43,13.98,1581959.88,872985.88,423135.41,595270.38,4.26,0.17,5.52,1.03,20040525,19907.27,0.14,17.49,977.89,22.45,4.93,51884,600963,0.244,0.0625,4.951,0.122,15.7383,2.59,4.92,22.4489,199.7979,0.1429,4054.5068,2.9007,989299659.2,0.71 ,7716960000.00 ,5.69 ,7948468800.00 ,8.03 ,,,,,,,,,,,,
2699,金卡智能,电器仪表,浙江,33.72,1.87,2.39,360629.44,182918.52,18257.2,196943.3,8.26,0.75,11.96,2.78,20120817,61612.65,2.58,93.89,216.26,49.04,18.16,10641,300349,0.1743,0.0469,1.001,0.2314,27.9091,6.19,18.16,49.0423,176.1834,0.7408,969.9464,4.0784,169061657.5,0.71 ,2858440000.00 ,33.25 ,7946463200.00 ,47.00 ,,,,,,,,,,,,
1642,金能科技,化工原料,山东,15.99,0.77,6.76,546696.06,287091.03,171670.19,178419.38,2.64,0.95,5.59,3.38,20170511,121673.02,1.8,0,0,19.35,12.36,29521,603113,0.0985,0.0872,0.7965,0.2818,39.4323,15.85,12.36,19.3494,598.5098,0.8854,4841.3223,7.1623,476870246.6,0.71 ,3778840000.00 ,18.89 ,12772479200.00 ,26.78 ,,,,,,,,,,,,
672,华统股份,食品,浙江,54.64,0.98,1.79,150751.55,47538.73,60167.36,52063.93,2.91,0.5,6.37,5.55,20170110,40862.59,2.29,21.98,35.11,5.21,2.64,11514,2840,0.0382,0.0833,1.4523,0.4065,62.422,7.61,2.63,5.2091,86.7159,0.4853,3289.8382,18.4132,125671819.2,0.70 ,1140230000.00 ,35.35 ,6328276500.00 ,50.36 ,,,,,,,,,,,,
2643,湖北广电,影视音像,湖北,17.83,6.36,6.36,869955.38,101124.85,478823.19,346743.44,5.45,0.385,9.08,1.01,19961210,158977.77,2.5,4.03,3.16,44.76,13.98,22249,665,0.2545,0.0513,1.8427,0.165,16.9872,4.24,13.97,44.7588,245.1763,0.3853,1754.0967,2.757,446417610.2,0.70 ,5774880000.00 ,9.17 ,5832628800.00 ,13.07 ,,,,,,,,,,,,
1223,宝德股份,专用机械,陕西,24.1,1.31,3.16,761721.31,226631.84,12718.25,58975.38,1.87,0.26,3.56,2.35,20091030,21241.26,0.67,32.36,133.95,29.19,16.86,22821,300023,0.4538,0.0291,2.4179,0.0346,3.8349,7.31,16.85,29.1856,82.3305,0.2604,488.4413,1.5451,221654661.9,0.70 ,1124960000.00 ,8.37 ,2643656000.00 ,11.93 ,,,,,,,,,,,,
1805,岱美股份,汽车配件,上海,24,0.48,4.1,361650.16,271298.28,53680.6,107669.61,2.62,1.18,7.22,4.71,20170728,136969.56,3.34,0,0,38.93,18.84,30552,603730,0.1241,0.0795,0.6582,0.4294,69.9076,14.81,18.84,38.9281,436.1749,1.069,2314.7931,5.6735,287265823.7,0.70 ,2960200000.00 ,34.01 ,13942542000.00 ,48.54 ,,,,,,,,,,,,
3463,药石科技,化工原料,江苏,81.75,0.18,0.73,36124.62,22444.4,8258.13,17407.75,2.37,0.718,5.42,14.44,20171110,6652.74,0.91,0,0,64.88,26.89,36669,300725,0.26,0.1409,0.9642,0.9231,109.1392,17.64,26.88,64.8795,52.6376,0.957,195.7585,3.5592,50897210,0.70 ,395660000.00 ,78.26 ,5713330400.00 ,112.25 ,,,,,,,,,,,,
751,阳煤化工,农药化肥,山西,46.88,17.56,17.57,4036524.5,1577493.5,1892849.63,295150.84,1.68,0.05,2.15,1.46,19931119,-100226.13,-0.57,16.81,111.72,10.32,0.56,54120,600691,0.0778,0.0303,14.0904,0.0354,4.0959,2.33,0.56,10.3153,88.2453,0.0502,15739.9632,8.9595,1224569137,0.70 ,3777550000.00 ,3.14 ,5515223000.00 ,4.50 ,,,,,,,,,,,,
3315,德赛西威,汽车配件,广东,31.82,1,5.5,442787.56,347101.78,52933.41,19826.17,0.36,0.852,3.56,10.17,20171226,87035.38,1.58,0,0,26.15,10.54,186251,2920,0.086,0.0863,0.8152,0.135,15.5473,29.28,10.53,26.152,468.7134,1.0415,4447.0551,9.8823,382446738.6,0.70 ,1958000000.00 ,36.21 ,19912860000.00 ,52.07 ,,,,,,,,,,,,
2446,晶方科技,半导体,江苏,71.73,1.72,2.33,205495.77,94565.4,83175.15,90770.05,3.9,0.29,7.49,3.55,20140210,60760.93,2.61,29.44,113.72,38.52,14.26,22209,603005,0.3566,0.0787,2.5007,0.5202,67.7261,3.7,14.25,38.515,64.6767,0.2779,453.5994,1.9492,161753546,0.69 ,1745170000.00 ,26.59 ,6195353500.00 ,38.30 ,,,,,,,,,,,,
49,北部湾港,港口,广西,20.64,2.63,13.87,1312614,307891.53,770530.31,245982.27,1.77,0.41,5.36,1.62,19951102,259272.47,1.87,6.05,12.45,37.63,19.24,36926,582,0.4229,0.0733,2.0668,0.178,29.0878,6.59,19.24,37.6342,437.9217,0.353,2275.6562,1.8348,962375007,0.69 ,7434320000.00 ,8.68 ,12043598400.00 ,12.51 ,,,,,,,,,,,,
122,复星医药,化学制药,上海,30.87,19.1,24.95,5649218.5,2008420.25,507540.69,975215.31,3.91,0.99,10.23,3.9,19980807,1053976.13,4.22,21.83,11.13,58.39,18.67,61834,600196,0.133,0.0305,0.625,0.0632,11.8404,9.47,18.66,58.3937,2419.2669,0.9695,12959.8129,5.194,1723655116,0.69 ,25523850000.00 ,39.90 ,99543015000.00 ,57.75 ,,,,,,,,,,,,
2938,绿康生化,农业综合,福建,24.67,0.3,1.2,73692.9,47787.12,19979.85,37592.82,3.13,0.69,5.68,3.46,20170503,15819.67,1.32,0,0,43.19,24.84,19732,2868,0.2868,0.1123,1.1546,1.4915,186.7797,10.51,24.84,43.1939,71.6806,0.5973,288.5416,2.4045,82753730.88,0.69 ,681600000.00 ,19.65 ,2358336000.00 ,28.50 ,,,,,,,,,,,,
2211,中色股份,铅锌,北京,41.3,19.69,19.69,2416938,1719163.25,357405.78,95459.4,0.48,0.11,2.65,2.28,19970416,214927.45,1.09,15.79,5.95,11.3,1.51,141812,758,0.0949,0.0562,3.6451,0.0791,9.3861,4.14,1.51,11.2967,216.0324,0.1096,14301.8333,7.2621,1357243980,0.69 ,5217850000.00 ,6.04 ,11896698000.00 ,8.77 ,,,,,,,,,,,,
